datetime,time [d],exfiltration [mol d^-1],infiltration [mol d^-1],net exchange flux [mol d^-1],watershed boundary discharge [mol d^-1],net runoff [mol d^-1],net groundwater flux [mol d^-1],total evapotranspiration [m d^-1],snow precipitation [m d^-1],rain precipitation [m d^-1],surface air temperature [K],incoming shortwave radiation [W m^-2],incident shortwave radiation [W m^-2],surface water content [mol],subsurface water content [mol],snow water content [mol],canopy water content [mol],snow evaporation [m d^-1],surface evaporation [m d^-1],transpiration [m d^-1],canopy evaporation [m d^-1],canopy drainage [m d^-1],water to surface [m d^-1],snow to surface [m SWE d^-1],snowmelt [m d^-1],max ponded depth [m],SWE [m],canopy interception [m d^-1],net groundwater flux [m^3/d],net groundwater flux [m/d],rain precipitation [mm d^-1],snow precipitation [mm d^-1],snowmelt [mm d^-1],watershed boundary discharge [m^3/d],watershed boundary discharge [m/d],total evapotranspiration [mm d^-1],snow water content [m],surface water content [m],subsurface water content [m],exfiltration [m d^-1],canopy water content [m],total water content [m]
2020-07-16,14797.0,5712187394.285,-4427423161.023,1284764233.262,1343674374.249,1343674374.249,-6.683940405565e-08,0.004050371568248,0.0,0.0,288.4549932365,346.5267733926,335.9275091748,41585946445.47,9893760105300.0,0.0,0.11640848831,0.0,6.800107820384e-05,0.003982370372282,1.17762302287e-10,0.0,0.0,0.0,0.0,4.853214032141,0.0,0.0,-1.2043135865882882e-12,-2.2654794358755214e-20,0.0,0.0,0.0,24210.34908556757,0.00045542995279245033,4.050371568248001,0.0,0.01409529420926505,3.3534275744560738,0.0019361098828537722,3.9455922767966156e-14,3.3675228686653784
2020-07-17,14798.0,5488529087.499,-4249695583.625,1238833503.874,1241805005.674,1241805005.674,2.185931404359e-07,0.00403580678331,0.0,0.0,287.0756590811,375.008481825,363.433234904,41305069750.67,9880892164156.0,0.0,0.7964593962998,0.0,9.41942120474e-05,0.003941612560078,1.118485809827e-11,0.0,0.0,0.0,0.0,4.852262807482,0.0,0.0,3.938615142989189e-12,7.409076599017343e-20,0.0,0.0,0.0,22374.8649670991,0.0004209019729409037,4.03580678331,0.0,0.014000092825429206,3.3490660669807055,0.0018603023106820405,2.699548880365137e-13,3.363066159806405
2020-07-18,14799.0,5292484498.24,-4067033930.618,1225450567.622,1176326480.299,1176326480.299,-4.153540682905e-07,0.003792035677257,0.0,0.0,287.670629007,381.8453944165,370.0487648969,41120496890.6,9868712606199.0,0.0,0.04888581953694,0.0,7.921010607849e-05,0.003712825562021,9.157655321432e-12,0.0,0.0,0.0,0.0,4.851918837399,0.0,0.0,-7.483857086315316e-12,-1.4078164125100743e-19,0.0,0.0,0.0,21195.0717170991,0.0003987084398260649,3.792035677257,0.0,0.013937533018857445,3.3449378826440133,0.0017938542338692756,1.6569540143513233e-14,3.358875415662887
2020-07-19,14800.0,5102522051.662,-3924189749.165,1178332302.497,1155269077.581,1155269077.581,-2.896769176836e-07,0.003993994814719,0.0,0.0,288.2459187755,396.637470665,384.4163007888,40946269676.11,9855947911385.0,0.0,0.2053204420552,0.0,6.68703498613e-05,0.003927124464117,7.405709649771e-13,0.0,0.0,0.0,0.0,4.851418189571,0.0,0.0,-5.2194039222270264e-12,-9.818416386741077e-20,0.0,0.0,0.0,20815.659055513515,0.00039157116601212436,3.9939948147189996,0.0,0.013878479803591146,3.340611369860885,0.001729467660949991,6.95920686027732e-14,3.354489849664546
2020-07-20,14801.0,4889032947.655,-3757570558.194,1131462389.462,1101795723.238,1101795723.238,8.042113554277e-08,0.00417559902014,0.0,0.0,289.2591277099,402.4982989632,390.0760288606,40780540833.29,9842692396879.0,0.0,0.3617550645734,0.0,6.622807516531e-05,0.00410937094327,1.70412287065e-12,0.0,0.0,0.0,0.0,4.85088527815,0.0,0.0,1.449029469239099e-12,2.7258236568089586e-20,0.0,0.0,0.0,19852.175193477477,0.0003734467098858415,4.17559902014,0.0,0.013822307057791743,3.3361184968394126,0.0016571068759093793,1.2261459706201284e-13,3.349940803897327
2020-07-21,14802.0,4874633089.819,-15001129588.55,-10126496498.73,1135343293.884,1135343293.884,-9.082884229456e-08,0.003191194547861,0.0,0.004529251572235,289.2006042499,259.8953875656,251.8923642472,40882965901.8,9845118363134.0,0.0,283987552.7668,0.0,5.736599406863e-05,0.002610046119653,0.0005237824341399,3.900899216314e-07,0.003909211879061,0.0,0.0,4.852247447764,0.0,0.0006204297830958,-1.6365557170190991e-12,-3.0785863116221556e-20,4.529251572234999,0.0,0.0,20456.63592583784,0.0003848174473267104,3.191194547861,0.0,0.013857023388630714,3.336940762797717,0.0016522261349351142,9.625578951932851e-05,3.350894041975867
2020-07-22,14803.0,5142659467.115,-26782810845.7,-21640151378.59,1372768346.763,1372768346.763,8.136822706691e-08,0.002316924248316,0.0,0.009194999970925,287.7375065185,245.9008485225,238.3747722217,41139289076.5,9863646919733.0,0.0,419014583.2356,0.0,5.954140851258e-05,0.001054655415166,0.001202727424638,8.351629850679e-06,0.007946504499113,0.0,0.0,4.854375309332,0.0,0.001256847101662,1.4660941813857657e-12,2.757924726561836e-20,9.194999970925,0.0,0.0,24734.56480654054,0.00046529117124130374,2.316924248316,0.0,0.013943902511720691,3.343220900172452,0.0017430719847171894,0.0001420223496998641,3.3573068250338727
2020-07-23,14804.0,5417987698.303,-27916651121.67,-22498663423.37,1602298657.904,1602298657.904,6.497211334657e-08,0.002244128971222,0.0,0.009615662233443,287.4877695771,254.646917503,246.7762493437,41387213835.99,9883580547274.0,0.0,383705771.062,0.0,6.234777978755e-05,0.000869402730499,0.001312378460935,1.065869195236e-05,0.008315249373326,0.0,0.0,4.856378666514,0.0,0.001311071552069,1.1706687089472071e-12,2.20218879524234e-20,9.615662233443,0.0,0.0,28870.24608836036,0.0005430890222465432,2.244128971222,0.0,0.01402793504495533,3.349977277479308,0.0018363927518133573,0.00013005465055373138,3.364135267174817
2020-07-24,14805.0,5426620012.411,-13816021746.54,-8389401734.132,1672154984.205,1672154984.205,-8.904281293221e-08,0.002797633771655,0.0,0.003943510193852,287.2152031424,312.400322131,302.9053327256,41179069636.04,9885858213538.0,0.0,22758790.59221,0.0,6.818817257082e-05,0.002071534195716,0.0006579114033682,1.196464054318e-06,0.003407940186972,0.0,0.0,4.855404964442,0.0,0.0005367664709345,-1.6043750077875676e-12,-3.018049973073941e-20,3.9435101938520005,0.0,0.0,30128.918634324324,0.0005667663833685785,2.797633771655,0.0,0.013957385881427349,3.3507492780911896,0.0018393186202246628,7.713948500965225e-06,3.3647143779211177
2020-07-25,14806.0,5251676228.625,-9726530387.131,-4474854158.506,1442635356.544,1442635356.544,3.007950847868e-07,0.002691999573909,0.0,0.002332261283818,286.5884463928,228.6609926318,221.6689861146,41003535862.17,9883372335956.0,0.0,180184179.7302,0.0,6.912137810517e-05,0.002359296122288,0.0002635820735155,0.0,0.00201532105435,0.0,0.0,4.853638795319,0.0,0.0003169402294688,5.41973125741982e-12,1.0195259646982536e-19,2.3322612838179997,0.0,0.0,25993.42984763964,0.00048897215346149,2.691999573909,0.0,0.01389788981610142,3.3499067055665406,0.0017800225283158457,6.10722910558867e-05,3.3638656676736978
2020-07-26,14807.0,5170046023.01,-9201090985.917,-4031044962.907,1343983664.399,1343983664.399,-1.950129820224e-07,0.002790346227683,0.0,0.002137182207383,286.7995938725,327.8304043978,317.8478832592,40883552418.34,9880375324711.0,0.0,26138294.8769,0.0,6.398893108991e-05,0.00238211535132,0.0003442419452735,2.331958597879e-09,0.0018451533454,0.0,0.0,4.85278082193,0.0,0.0002920311939412,-3.5137474238270274e-12,-6.609842004765218e-20,2.1371822073830002,0.0,0.0,24215.921881063063,0.00045553478473768435,2.790346227683,0.0,0.013857222184711996,3.3488908875112235,0.0017523544850740031,8.85941015918766e-06,3.362756969106095
2020-07-27,14808.0,4932793688.101,-4162085412.43,770708275.6706,1219808588.421,1219808588.421,-9.437037473365e-08,0.003618217530703,0.0,0.000178009528207,287.792264261,349.7315870658,339.25606305,40708681452.3,9869205724172.0,0.0,1008725.523939,0.0,5.939219730458e-05,0.003524638878031,3.418645536729e-05,0.0,0.0001523405044386,0.0,0.0,4.851538359439,0.0,2.56690237684e-05,-1.700367112318018e-12,-3.198624319524865e-20,0.178009528207,0.0,0.0,21978.533124702702,0.0004134464260739509,3.6182175307030002,0.0,0.01379795077391883,3.3451050218702045,0.001671939302825777,3.419011529522145e-07,3.3589033145452767
2020-07-28,14809.0,4805180690.217,-11733188104.04,-6928007413.828,1263949280.836,1263949280.836,4.285364253877e-09,0.002630056763724,0.0,0.003289077868346,287.5631875807,231.1323591715,224.2222446567,40777918881.07,9869579974554.0,0.0,237905264.6226,0.0,4.661307281819e-05,0.002221354590679,0.0003620891002259,6.109268162253e-08,0.002846692706508,0.0,0.0,4.852637741648,0.0,0.0004424462545194,7.721377034012612e-14,1.4524971803026915e-21,3.2890778683460002,0.0,0.0,22773.860915963964,0.00042840763531337353,2.6300567637239998,0.0,0.013821418363626948,3.345231871676283,0.0016286856822195965,8.063648865574601e-05,3.359133926528566
2020-07-29,14810.0,4776808634.599,-7914145810.243,-3137337175.644,1292593919.889,1292593919.889,1.622692860982e-07,0.002640243453102,0.0,0.001747537572978,287.7464636968,331.5817184126,321.8064214847,40653656091.73,9866001809084.0,0.0,13953144.90443,0.0,5.332300298579e-05,0.002276177255898,0.000310743194218,4.585504915659e-08,0.001512702113736,0.0,0.0,4.851635948012,0.0,0.0002348813142917,2.9237709206882886e-12,5.500015087261969e-20,1.747537572978,0.0,0.0,23289.980538540538,0.0004381165550201707,2.640243453102,0.0,0.013779300275072492,3.3440190750625227,0.0016190691529485426,4.7293304441282515e-06,3.357803104668039
2020-07-30,14811.0,4593065051.716,-3481991900.184,1111073151.533,1102749726.63,1102749726.63,-1.339967264862e-07,0.003591439401199,0.0,0.0,288.2644165152,319.7819146324,310.3438691821,40470812214.08,9854499876330.0,0.0,8460.001756646,0.0,6.479495125056e-05,0.003521916325315,4.728124633591e-06,0.0,0.0,0.0,0.0,4.850261700163,0.0,0.0,-2.4143554321837837e-12,-4.5417345145144534e-20,0.0,0.0,0.0,19869.364443783787,0.00037377006331737906,3.591439401199,0.0,0.013717326496184975,3.340120567513695,0.0015567904246479513,2.8674642268196857e-09,3.353837896877344
2020-07-31,14812.0,4478084787.781,-8766767504.18,-4288682716.399,1049269074.727,1049269074.727,1.149255460933e-07,0.002687721702528,0.0,0.002162449826452,286.7874779351,224.2590599558,217.6415476371,40462433200.98,9851741698344.0,0.0,167563993.537,0.0,6.322346679883e-05,0.002388488969594,0.000236009266136,0.0,0.001869648539136,0.0,0.0,4.850576319194,0.0,0.0002928012873158,2.0707305602396396e-12,3.89532888585243e-20,2.1624498264520002,0.0,0.0,18905.74909418018,0.00035564313372916977,2.687721702528,0.0,0.013714486482552423,3.3391857004848737,0.001517818589522162,5.679475855816869e-05,3.3529569817259843
2020-08-01,14813.0,4545043991.323,-14712063392.93,-10167019401.61,1186586397.367,1186586397.367,2.648631368504e-07,0.001906845212573,0.0,0.004548496831025,285.8065040252,221.2261255313,214.7427774859,40555109745.38,9858157979099.0,0.0,265796056.4247,0.0,5.928214483498e-05,0.00127128920943,0.000576273858308,1.570430686303e-07,0.003938927338041,0.0,0.0,4.851792902858,0.0,0.000609726536052,4.772308772079279e-12,8.977368938784593e-20,4.548496831025,0.0,0.0,21379.935087693695,0.0004021859739931843,1.906845212573,0.0,0.013745898612641342,3.3413604583706795,0.001540513989161079,9.008989659237796e-05,3.3551964468799134
2020-08-02,14814.0,4624369306.12,-11523683393.95,-6899314087.826,1310643347.77,1310643347.77,-5.361822552489e-07,0.001890444710307,0.0,0.003236397110402,286.5406044047,227.5901631896,220.7411879236,40509328709.91,9861021716232.0,0.0,108217735.4306,0.0,3.901278506274e-05,0.001367833363737,0.0004835985615072,1.463269348267e-07,0.002806208873457,0.0,0.0,4.851505110883,0.0,0.0004303345638795,-9.660941536016217e-12,-1.8173559299487238e-19,3.2363971104019997,0.0,0.0,23615.195455315315,0.0004442342947384481,1.8904447103070001,0.0,0.013730381419471277,3.342331104006473,0.0015674008042002032,3.6679718749574654e-05,3.3560981651446937
2020-08-03,14815.0,4653329190.872,-11879175613.24,-7225846422.372,1280505043.914,1280505043.914,1.346007054165e-07,0.001263806467204,0.0,0.00336744691993,284.9603459545,114.5869893636,111.2109824713,40534521771.79,9865605255378.0,0.0,425439942.1822,0.0,3.109897128757e-05,0.0008955933752419,0.0003371141206743,4.28238011768e-06,0.002922812169198,0.0,0.0,4.851830258834,0.0,0.0004489171308504,2.425237935432432e-12,4.5622059993463265e-20,3.36744691993,0.0,0.0,23072.162953405405,0.0004340191067692244,1.263806467204,0.0,0.013738920448869018,3.3438846656854713,0.0015772165744479985,0.00014420018458144405,3.357767786318922
2020-08-04,14816.0,4802568175.806,-20421862202.06,-15619294026.25,1457947213.692,1457947213.692,2.221508504487e-08,0.0009073215105267,0.0,0.00666845013234,286.944761595,192.4254791506,186.7782213211,40747515964.29,9880872538481.0,0.0,484513351.9908,0.0,1.554744606417e-05,0.0001193118787432,0.0007724621857193,9.572295136051e-05,0.00587596367315,0.0,0.0,4.853614436934,0.0,0.0008882094105503,4.0027180261027025e-13,7.529662935575584e-21,6.66845013234,0.0,0.0,26269.31916562162,0.000494162010849353,0.9073215105267,0.0,0.013811113486776406,3.34905941498197,0.0016278001869406257,0.00016422274418071952,3.3630347512129273
2020-08-05,14817.0,4971561476.099,-17427409041.62,-12455847565.52,1526442772.587,1526442772.587,-3.59770922346e-07,0.001426330450742,0.0,0.00546961028935,287.2214734332,207.2700179872,201.350918585,40764038034.79,9891494930058.0,0.0,248217640.2972,0.0,2.076112891524e-05,0.0006214383257246,0.000784130996102,2.627221405903e-05,0.004765570285499,0.0,0.0,4.853138992066,0.0,0.0007303122179094,-6.4823589611891894e-12,-1.2194208457068594e-19,5.46961028935,0.0,0.0,27503.473379945943,0.0005173781484433125,1.426330450742,0.0,0.013816713538345486,3.3526598075973006,0.0016850794000071831,8.413180333664559e-05,3.3665606529389827
2020-08-06,14818.0,4950255976.573,-11493050869.83,-6542794893.26,1343162807.751,1343162807.751,-3.233817160762e-07,0.001631032692055,0.0,0.003098225270474,287.0592792788,186.5917236991,181.1319900576,40662269177.16,9894638283573.0,0.0,192193502.1433,0.0,4.449090112349e-05,0.001152219181996,0.0004343226089355,3.337631860813e-07,0.002682892604249,0.0,0.0,4.85271578854,0.0,0.0004156664294111,-5.826697586958558e-12,-1.0960819266114313e-19,3.098225270474,0.0,0.0,24201.13167118919,0.00045525656055509027,1.631032692055,0.0,0.013782219626044692,3.353725227441857,0.0016778580353452506,6.514277512887826e-05,3.367572589843031
2020-08-07,14819.0,4804752445.063,-6661038099.271,-1856285654.209,1240193847.423,1240193847.423,2.563991377582e-07,0.002381742673028,0.0,0.0012029871535,286.8594283415,303.0952141882,294.5333130763,40453679233.13,9890311384813.0,0.0,9757361.962182,0.0,6.329004453497e-05,0.002095751339297,0.0002227012891962,5.071212247886e-08,0.001042121992289,0.0,0.0,4.851194925002,0.0,0.0001609158733334,4.619804283931531e-12,8.690487028935678e-20,1.2029871535,0.0,0.0,22345.835088702705,0.0004203558810154666,2.381742673028,0.0,0.013711519380372699,3.3522586524027176,0.0016285405312261654,3.3071962842925414e-06,3.3659734789793747
2020-08-08,14820.0,4544317119.072,-3463742012.502,1080575106.57,1057226859.691,1057226859.691,-3.705709826289e-07,0.003212581478043,0.0,0.0,287.0258815825,293.8351537486,285.5972224092,40261082574.36,9879978259029.0,0.0,38519.94726318,0.0,7.31931635176e-05,0.003136093703022,3.294611503729e-06,0.0,0.0,0.0,0.0,4.849774532252,0.0,0.0,-6.676954641962163e-12,-1.2560269687308688e-19,0.0,0.0,0.0,19049.132607045045,0.000358340374742278,3.212581478043,0.0,0.01364623995784845,3.3487563046031363,0.001540267620396962,1.305609312780328e-08,3.3624025576170777
2020-08-09,14821.0,4381476965.857,-3356132013.007,1025344952.85,978082627.0801,978082627.0801,-3.890924974005e-08,0.003063339200201,0.0,0.0,287.903216762,297.8238073733,289.446339359,40142714336.28,9870080688929.0,0.0,125.5221280132,0.0,5.613943476287e-05,0.003007184754393,1.501104470139e-08,0.0,0.0,0.0,0.0,4.849068794939,0.0,0.0,-7.010675628837837e-13,-1.318804474648469e-20,0.0,0.0,0.0,17623.110397839642,0.00033151493636780375,3.063339200201,0.0,0.013606119790258718,3.345401585655011,0.0014850739777163293,4.254493345339775e-11,3.359007705487815
2020-08-10,14822.0,4258624853.823,-3279973029.105,978651824.7176,924814378.4476,924814378.4476,-2.350075052041e-07,0.003234874053514,0.0,0.0,288.1617104482,311.5700997208,302.7793566996,40032781548.69,9859721831924.0,0.0,1070.681254899,0.0,5.550888764723e-05,0.003179361331853,3.834012959007e-09,0.0,0.0,0.0,0.0,4.84839217769,0.0,0.0,-4.234369463136937e-12,-7.965431138090667e-20,0.0,0.0,0.0,16663.322134190992,0.0003134599995282177,3.234874053514,0.0,0.013568858765398853,3.341890516420393,0.0014434340293357037,3.629006571230856e-10,3.355459375548693
2020-08-11,14823.0,4127975906.16,-3199798575.689,928177330.4716,869781787.7034,869781787.7034,-2.427697936841e-07,0.003225170477968,0.0,0.0,288.9622545359,284.9939817377,277.0002623782,39938092599.07,9849431392450.0,0.0,0.0,0.0,5.1887022984e-05,0.003173279756165,3.698819032483e-09,0.0,0.0,0.0,0.0,4.847959574431,0.0,0.0,-4.3742305168306305e-12,-8.228529009402208e-20,0.0,0.0,0.0,15671.743922583784,0.0002948070500599467,3.225170477968,0.0,0.013536764543255555,3.338402636876306,0.0013991513927037447,0.0,3.3519394014195614
2020-08-12,14824.0,4043845641.904,-3168321471.295,875524170.609,839050651.4422,839050651.4422,6.370260127367e-08,0.003184259151282,0.0,0.0,289.4630273609,307.0119412593,298.379622289,39829507223.35,9839306302550.0,0.0,0.0,0.0,4.916679734155e-05,0.003135081977946,1.037599383454e-08,0.0,0.0,0.0,0.0,4.847484518203,0.0,0.0,1.1477946175436037e-12,2.1591594843831936e-20,0.0,0.0,0.0,15118.029755715314,0.00028439092528677074,3.184259151282,0.0,0.013499960215149088,3.3349708015272435,0.001370635970356763,0.0,3.3484707617423926
2020-08-13,14825.0,3966303487.733,-3147019662.625,819283825.1088,791619623.743,791619623.743,1.268400881983e-08,0.003255792380902,0.0,0.0,290.0507160264,282.3858614288,274.460174463,39701585133.44,9829036909404.0,0.0,852.2574540194,0.0,5.273499193614e-05,0.00320305509655,2.292415176271e-09,0.0,0.0,0.0,0.0,4.847044160025,0.0,0.0,2.285406994563964e-13,4.2991647743992086e-21,0.0,0.0,0.0,14263.416644018018,0.0002683144776593331,3.255792380902,0.0,0.013456601829750555,3.3314900555032647,0.001344353546363032,2.88867287707268e-10,3.3449466576218825
2020-08-14,14826.0,3909933666.34,-3122531080.658,787402585.6821,746818098.5417,746818098.5417,-4.438527938041e-07,0.003200240650084,0.0,0.0,289.0729827263,296.0901602222,287.7907498381,39545392184.26,9819004479868.0,0.0,279.2913815817,0.0,6.669647070126e-05,0.003133543544982,6.344003795547e-10,0.0,0.0,0.0,0.0,4.846471371281,0.0,0.0,-7.997347636109909e-12,-1.504411044840977e-19,0.0,0.0,0.0,13456.181955706306,0.00025312928331575426,3.200240650084,0.0,0.01340366121494474,3.3280896268000473,0.0013252473510020602,9.466405192119896e-11,3.341493288109656
2020-08-15,14827.0,3852099163.439,-3086984543.764,765114619.6754,693072663.2548,693072663.2548,-3.801508306736e-07,0.003143881008374,0.0,0.0,287.6817546772,285.6615357726,277.8039781054,39389613632.5,9809191660451.0,0.0,73.781933787,0.0,7.721832407747e-05,0.003066662525706,1.585909786673e-10,0.0,0.0,0.0,0.0,4.846083074134,0.0,0.0,-6.849564516641442e-12,-1.2884972593486764e-19,0.0,0.0,0.0,12487.79573432072,0.00023491260706991654,3.143881008374,0.0,0.013350861057530273,3.3247636335612887,0.0013056447110836658,2.500792101533532e-11,3.338114494643827
2020-08-16,14828.0,3797836740.607,-3058850883.891,738985856.7166,669803634.5658,669803634.5658,1.861000143481e-07,0.002958222688202,0.0,0.0,287.0994970479,291.7712800674,283.7480064104,39251427849.62,9799932272607.0,0.0,0.8920490964214,0.0,7.028607715632e-05,0.002887936518328,9.271824290862e-11,0.0,0.0,0.0,0.0,4.84592416349,0.0,0.0,3.3531534116774776e-12,6.307742588050818e-20,0.0,0.0,0.0,12068.53395614054,0.00022702571658480143,2.958222688202,0.0,0.013304023858146457,3.3216252224629623,0.0012872528051707515,3.023544138800848e-13,3.334929246321411
2020-08-17,14829.0,3755622682.457,-3046266531.597,709356150.86,667891783.6897,667891783.6897,3.264528472502e-08,0.002802494132858,0.0,0.0,287.7474967405,301.5640959475,293.3052707632,39133712079.42,9791113779048.0,0.0,0.0,0.0,5.395310339785e-05,0.002748541013073,1.638690393991e-11,0.0,0.0,0.0,0.0,4.846014492996,0.0,0.0,5.882033283787387e-13,1.1064913319882063e-20,0.0,0.0,0.0,12034.086192607207,0.00022637770679095903,2.8024941328580004,0.0,0.013264124840428656,3.318636249701224,0.0012729446164615802,0.0,3.3319003745416524
2020-08-18,14830.0,3715221228.526,-3026254551.659,688966676.8673,674909445.822,674909445.822,3.30460816172e-08,0.00293117172017,0.0,0.0,287.8459176243,306.4898009086,298.1573472377,38995225691.63,9781929395602.0,0.0,0.0,0.0,5.170369730781e-05,0.002879468022862,0.0,0.0,0.0,0.0,0.0,4.845875791915,0.0,0.0,5.954248940036036e-13,1.1200760898122081e-20,0.0,0.0,0.0,12160.530555351352,0.00022875629910088018,2.9311717201699996,0.0,0.013217185752906912,3.3155232608704464,0.0012592507985179093,0.0,3.328740446623353
2020-08-19,14831.0,3645692920.822,-2970254366.249,675438554.5725,659988940.0971,659988940.0971,9.082578824187e-08,0.002968594726391,0.0,0.0,288.2205486826,296.8593759106,288.8436344149,38856217820.55,9772650043359.0,0.0,0.0,0.0,5.235239035894e-05,0.002916242336032,0.0,0.0,0.0,0.0,0.0,4.845739118545,0.0,0.0,1.6365006890427027e-12,3.07848279643283e-20,0.0,0.0,0.0,11891.692614362162,0.00022369908780909778,2.968594726391,0.0,0.013170069911913721,3.312378082965021,0.0012356846172300732,0.0,3.3255481528769346
2020-08-20,14832.0,3594593168.419,-2933735936.183,660857232.2368,655383462.7867,655383462.7867,3.086811762941e-07,0.002729132444731,0.0,0.0,288.5913023189,289.3640054853,281.5762941381,38722503892.28,9764076498480.0,0.0,0.0,0.0,4.71767920983e-05,0.002681955652632,0.0,0.0,0.0,0.0,0.0,4.845657373832,0.0,0.0,5.5618229962900904e-12,1.0462553743805212e-19,0.0,0.0,0.0,11808.711041201803,0.0002221380903276697,2.729132444731,0.0,0.01312474841943997,3.309472134013148,0.0012183646785078575,0.0,3.322596882432588
2020-08-21,14833.0,3539810403.95,-2880744680.731,659065723.2193,643873499.8271,643873499.8271,5.450614993195e-07,0.00254998082695,0.0,0.0,287.9489313728,287.6482766091,279.9262807099,38577710998.39,9756054100787.0,0.0,0.0,0.0,5.422594625866e-05,0.002495754880691,0.0,0.0,0.0,0.0,0.0,4.845448480282,0.0,0.0,9.820927915666666e-12,1.8474515675928227e-19,0.0,0.0,0.0,11601.32432120901,0.00021823686099131106,2.54998082695,0.0,0.013075671781459238,3.3067529929231445,0.0011997964060795757,0.0,3.3198286647046036
2020-08-22,14834.0,3468793259.123,-2822798881.538,645994377.5849,630112311.9822,630112311.9822,2.32811877232e-07,0.002619344328934,0.0,0.0,287.969556417,304.9230543738,296.7565223422,38430939537.9,9747842797030.0,0.0,0.0,0.0,5.513038659799e-05,0.002564213942336,0.0,0.0,0.0,0.0,0.0,4.845287998789,0.0,0.0,4.194808598774775e-12,7.891011713053841e-20,0.0,0.0,0.0,11353.37499067027,0.0002135725931815795,2.619344328934,0.0,0.013025924520810915,3.303969823314433,0.0011757255928409945,0.0,3.316995747835244
2020-08-23,14835.0,3395108085.443,-2778261590.132,616846495.3109,625355459.3227,625355459.3227,-4.780976633317e-07,0.002675862542175,0.0,0.0,288.8814302372,302.1211503863,294.0874900222,38289231896.42,9739464438395.0,0.0,0.0,0.0,4.514685146226e-05,0.002630715690713,0.0,0.0,0.0,0.0,0.0,4.845234763462,0.0,0.0,-8.614372312282883e-12,-1.620481869820842e-19,0.0,0.0,0.0,11267.665933742343,0.0002119602879805016,2.675862542175,0.0,0.012977893609671718,3.301130031508662,0.0011507504680535307,0.0,3.314107925118334
2020-08-24,14836.0,3334696779.826,-2734749283.139,599947496.6869,620897568.5112,620897568.5112,1.300519108545e-07,0.002631268068948,0.0,0.0,289.3717251854,299.6212660814,291.7138630753,38138084532.03,9731231546506.0,0.0,0.0,0.0,4.412955098603e-05,0.002587138517962,0.0,0.0,0.0,0.0,0.0,4.845072695293,0.0,0.0,2.343277673054054e-12,4.408027477203111e-20,0.0,0.0,0.0,11187.343576778378,0.00021044931401184932,2.631268068948,0.0,0.012926663164001193,3.298339544738794,0.0011302744371099042,0.0,3.3112662079027952
2020-08-25,14837.0,3261354594.196,-2671348453.603,590006140.593,609715027.8016,609715027.8016,6.044561150489e-08,0.002656355761994,0.0,0.0,289.6919986946,291.7000275128,283.9840904553,37977165118.53,9722945591893.0,0.0,0.0,0.0,4.786241708427e-05,0.00260849334491,0.0,0.0,0.0,0.0,0.0,4.844859473591,0.0,0.0,1.0891101172052253e-12,2.0487658707913572e-20,0.0,0.0,0.0,10985.856356785585,0.00020665906238163628,2.656355761994,0.0,0.012872120543930273,3.295531072693364,0.0011054155659583017,0.0,3.3084031932372944
2020-08-26,14838.0,3177130638.792,-2581517526.468,595613112.3235,601507912.5103,601507912.5103,3.044848102625e-07,0.002533787782317,0.0,0.0,290.1243713469,280.7919956677,273.4427517283,37839699102.28,9715006008433.0,0.0,0.0,0.0,4.459523368723e-05,0.00248919254863,0.0,0.0,0.0,0.0,0.0,4.84473063664,0.0,0.0,5.486212797522523e-12,1.0320320564375888e-19,0.0,0.0,0.0,10837.980405590992,0.000203877312426951,2.533787782317,0.0,0.01282552730490516,3.292840000965215,0.0010768683875877413,0.0,3.3056655282701204
2020-08-27,14839.0,3101550990.33,-2512877056.595,588673933.7351,591592716.8286,591592716.8286,2.846061981989e-07,0.002454404424719,0.0,0.0,290.3853592396,284.3368827836,276.9186477702,37703437642.97,9707309343537.0,0.0,0.0,0.0,4.519565893302e-05,0.002409208765786,0.0,0.0,0.0,0.0,0.0,4.844569974004,0.0,0.0,5.128039607187387e-12,9.646547548591104e-20,0.0,0.0,0.0,10659.328231145946,0.00020051661939909712,2.4544044247189998,0.0,0.0127793423428561,3.2902312649519208,0.001051251142523916,0.0,3.3030106072947767
2020-08-28,14840.0,3036812899.227,-2457070176.126,579742723.1013,580498088.4242,580498088.4242,1.636039749195e-07,0.002462831067293,0.0,0.0,290.635721254,278.4966651059,271.301592787,37563709181.3,9699602378886.0,0.0,0.0,0.0,4.710405431653e-05,0.002415727012976,0.0,0.0,0.0,0.0,0.0,4.844396367664,0.0,0.0,2.947819367918919e-12,5.545253522892402e-20,0.0,0.0,0.0,10459.425016652252,0.0001967561650901506,2.462831067293,0.0,0.012731982262228162,3.287619037901643,0.001029308574934658,0.0,3.300351020163871
2020-08-29,14841.0,2981120940.726,-2400378279.182,580742661.5442,566283469.6603,566283469.6603,-2.319993743585e-07,0.002421292530319,0.0,0.0,289.9443433103,272.2207912976,265.1778631529,37414531413.41,9692041630814.0,0.0,0.0,0.0,5.546371523774e-05,0.002365828815081,0.0,0.0,0.0,0.0,0.0,4.844100886325,0.0,0.0,-4.18016890736036e-12,-7.863472440711264e-20,0.0,0.0,0.0,10203.305759645045,0.00019193820973082185,2.421292530319,0.0,0.01268141939886642,3.2850563700384328,0.001010432136924738,0.0,3.2977377894372992
